latitude,longitude,country,source,year,treatment,grain_yield_kgha,N,P,K
11.44089,7.26125,Nigeria,Tamassa,2015,NP,4753.100313,140,50,50
11.44089,7.26125,Nigeria,Tamassa,2015,NPK,3449.655896,140,50,50
11.44089,7.26125,Nigeria,Tamassa,2015,NPK+,2837.333333,140,50,50
11.57925,7.40556,Nigeria,Tamassa,2015,Control,5875.026738,140,50,50
11.57925,7.40556,Nigeria,Tamassa,2015,PK,6476.272138,140,50,50
11.57925,7.40556,Nigeria,Tamassa,2015,NK,7430.443908,140,50,50
11.57925,7.40556,Nigeria,Tamassa,2015,NP,8261.247024,140,50,50
11.57925,7.40556,Nigeria,Tamassa,2015,NPK,10773.16597,140,50,50
11.57925,7.40556,Nigeria,Tamassa,2015,NPK+,10335.85848,140,50,50
11.55759,7.41263,Nigeria,Tamassa,2015,Control,4292.274722,140,50,50
11.55759,7.41263,Nigeria,Tamassa,2015,PK,1790.545676,140,50,50
11.55759,7.41263,Nigeria,Tamassa,2015,NK,2134.669017,140,50,50
11.55759,7.41263,Nigeria,Tamassa,2015,NP,5058.898678,140,50,50
11.55759,7.41263,Nigeria,Tamassa,2015,NPK,5571.670141,140,50,50
11.55759,7.41263,Nigeria,Tamassa,2015,NPK+,4658.593991,140,50,50
11.62754,7.46770,Nigeria,Tamassa,2015,Control,1087.941349,140,50,50
11.62754,7.46770,Nigeria,Tamassa,2015,PK,1496.261438,140,50,50
11.62754,7.46770,Nigeria,Tamassa,2015,NK,4251.543711,140,50,50
11.62754,7.46770,Nigeria,Tamassa,2015,NP,5223.322524,140,50,50
11.62754,7.46770,Nigeria,Tamassa,2015,NPK,4396.879443,140,50,50
11.62754,7.46770,Nigeria,Tamassa,2015,NPK+,6043.789032,140,50,50
11.62602,7.46558,Nigeria,Tamassa,2015,Control,1815.615213,140,50,50
11.62602,7.46558,Nigeria,Tamassa,2015,PK,2344.955819,140,50,50
11.62602,7.46558,Nigeria,Tamassa,2015,NK,2679.666795,140,50,50
11.62602,7.46558,Nigeria,Tamassa,2015,NP,5998.955547,140,50,50
11.62602,7.46558,Nigeria,Tamassa,2015,NPK,5143.368126,140,50,50
11.62602,7.46558,Nigeria,Tamassa,2015,NPK+,4748.529787,140,50,50
11.52981,7.36272,Nigeria,Tamassa,2015,Control,3978.333333,140,50,50
11.52981,7.36272,Nigeria,Tamassa,2015,PK,4814.671429,140,50,50
11.52981,7.36272,Nigeria,Tamassa,2015,NK,7316.231651,140,50,50
11.52981,7.36272,Nigeria,Tamassa,2015,NP,8511.901165,140,50,50
11.52981,7.36272,Nigeria,Tamassa,2015,NPK,7970.616406,140,50,50
11.52981,7.36272,Nigeria,Tamassa,2015,NPK+,8195.113438,140,50,50
11.53308,7.36767,Nigeria,Tamassa,2015,Control,582.7313381,140,50,50
11.53308,7.36767,Nigeria,Tamassa,2015,PK,8677.51946,140,50,50
11.53308,7.36767,Nigeria,Tamassa,2015,NK,3685.260712,140,50,50
11.53308,7.36767,Nigeria,Tamassa,2015,NP,5002.875817,140,50,50
11.53308,7.36767,Nigeria,Tamassa,2015,NPK,6818.36585,140,50,50
11.53308,7.36767,Nigeria,Tamassa,2015,NPK+,4727.470588,140,50,50
11.61091,7.45851,Nigeria,Tamassa,2015,Control,7266.926436,140,50,50
11.61091,7.45851,Nigeria,Tamassa,2015,PK,3452.309972,140,50,50
11.61091,7.45851,Nigeria,Tamassa,2015,NK,6749.623915,140,50,50
11.61091,7.45851,Nigeria,Tamassa,2015,NP,7999.940243,140,50,50
11.61091,7.45851,Nigeria,Tamassa,2015,NPK,8743.137255,140,50,50
11.61091,7.45851,Nigeria,Tamassa,2015,NPK+,7947.616558,140,50,50
11.61581,7.46241,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.61581,7.46241,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.61581,7.46241,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.61581,7.46241,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.61581,7.46241,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.61581,7.46241,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.63083,7.46457,Nigeria,Tamassa,2015,Control,1584.842268,140,50,50
11.63083,7.46457,Nigeria,Tamassa,2015,PK,2913.808928,140,50,50
11.63083,7.46457,Nigeria,Tamassa,2015,NK,5055.79705,140,50,50
11.63083,7.46457,Nigeria,Tamassa,2015,NP,3079.493733,140,50,50
11.63083,7.46457,Nigeria,Tamassa,2015,NPK,5421.38009,140,50,50
11.63083,7.46457,Nigeria,Tamassa,2015,NPK+,5048.350901,140,50,50
11.57696,7.45516,Nigeria,Tamassa,2015,Control,3010.919309,140,50,50
11.57696,7.45516,Nigeria,Tamassa,2015,PK,5123.457676,140,50,50
11.57696,7.45516,Nigeria,Tamassa,2015,NK,5914.828431,140,50,50
11.57696,7.45516,Nigeria,Tamassa,2015,NP,4874.789272,140,50,50
11.57696,7.45516,Nigeria,Tamassa,2015,NPK,1950.179508,140,50,50
11.57696,7.45516,Nigeria,Tamassa,2015,NPK+,3348.488099,140,50,50
11.54052,7.28199,Nigeria,Tamassa,2015,Control,2094.902371,140,50,50
11.54052,7.28199,Nigeria,Tamassa,2015,PK,841.8300654,140,50,50
11.54052,7.28199,Nigeria,Tamassa,2015,NK,2068.287582,140,50,50
11.54052,7.28199,Nigeria,Tamassa,2015,NP,4689.36267,140,50,50
11.54052,7.28199,Nigeria,Tamassa,2015,NPK,2096.099978,140,50,50
11.54052,7.28199,Nigeria,Tamassa,2015,NPK+,3186.011561,140,50,50
11.54201,7.27891,Nigeria,Tamassa,2015,Control,827.5078147,140,50,50
11.54201,7.27891,Nigeria,Tamassa,2015,PK,2529.169474,140,50,50
11.54201,7.27891,Nigeria,Tamassa,2015,NK,682.5768705,140,50,50
11.54201,7.27891,Nigeria,Tamassa,2015,NP,4144.364818,140,50,50
11.54201,7.27891,Nigeria,Tamassa,2015,NPK,2765.637255,140,50,50
11.54201,7.27891,Nigeria,Tamassa,2015,NPK+,3106.32526,140,50,50
11.50024,7.33610,Nigeria,Tamassa,2015,Control,2959.784088,140,50,50
11.50024,7.33610,Nigeria,Tamassa,2015,PK,2808.544522,140,50,50
11.50024,7.33610,Nigeria,Tamassa,2015,NK,5888.121945,140,50,50
11.50024,7.33610,Nigeria,Tamassa,2015,NP,6055.487179,140,50,50
11.50024,7.33610,Nigeria,Tamassa,2015,NPK,4827.484897,140,50,50
11.50024,7.33610,Nigeria,Tamassa,2015,NPK+,5115.507393,140,50,50
11.37662,7.33746,Nigeria,Tamassa,2015,Control,631.00998,140,50,50
11.37662,7.33746,Nigeria,Tamassa,2015,PK,406.3446227,140,50,50
11.37662,7.33746,Nigeria,Tamassa,2015,NK,4151.658354,140,50,50
11.37662,7.33746,Nigeria,Tamassa,2015,NP,2608.1105,140,50,50
11.37662,7.33746,Nigeria,Tamassa,2015,NPK,3052.970442,140,50,50
11.37662,7.33746,Nigeria,Tamassa,2015,NPK+,5056.15305,140,50,50
11.38078,7.33749,Nigeria,Tamassa,2015,Control,1568.627451,140,50,50
11.38078,7.33749,Nigeria,Tamassa,2015,PK,606.2533121,140,50,50
11.38078,7.33749,Nigeria,Tamassa,2015,NK,1526.001265,140,50,50
11.38078,7.33749,Nigeria,Tamassa,2015,NP,4462.522624,140,50,50
11.38078,7.33749,Nigeria,Tamassa,2015,NPK,3624.534068,140,50,50
11.38078,7.33749,Nigeria,Tamassa,2015,NPK+,3359.711885,140,50,50
11.38209,7.33895,Nigeria,Tamassa,2015,Control,4440.05053,140,50,50
11.38209,7.33895,Nigeria,Tamassa,2015,PK,3865.728492,140,50,50
11.38209,7.33895,Nigeria,Tamassa,2015,NK,5766.534547,140,50,50
11.38209,7.33895,Nigeria,Tamassa,2015,NP,2058.636788,140,50,50
11.38209,7.33895,Nigeria,Tamassa,2015,NPK,2354.343525,140,50,50
11.38209,7.33895,Nigeria,Tamassa,2015,NPK+,32.53957142,140,50,50
11.38229,7.34009,Nigeria,Tamassa,2015,Control,2429.753321,140,50,50
11.38229,7.34009,Nigeria,Tamassa,2015,PK,2359.252405,140,50,50
11.38229,7.34009,Nigeria,Tamassa,2015,NK,2375.967444,140,50,50
11.38229,7.34009,Nigeria,Tamassa,2015,NP,1547.839308,140,50,50
11.38229,7.34009,Nigeria,Tamassa,2015,NPK,5368.471843,140,50,50
11.38229,7.34009,Nigeria,Tamassa,2015,NPK+,4076.252915,140,50,50
11.47598,7.28875,Nigeria,Tamassa,2015,Control,3313.329353,140,50,50
11.47598,7.28875,Nigeria,Tamassa,2015,PK,2913.933175,140,50,50
11.47598,7.28875,Nigeria,Tamassa,2015,NK,1715.960784,140,50,50
11.47598,7.28875,Nigeria,Tamassa,2015,NP,1614.645843,140,50,50
11.47598,7.28875,Nigeria,Tamassa,2015,NPK,2248.683473,140,50,50
11.47598,7.28875,Nigeria,Tamassa,2015,NPK+,3174.044444,140,50,50
11.57925,7.24797,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.57925,7.24797,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.57925,7.24797,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.57925,7.24797,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.57925,7.24797,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.57925,7.24797,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.55008,7.27764,Nigeria,Tamassa,2015,Control,5830.492793,140,50,50
11.55008,7.27764,Nigeria,Tamassa,2015,PK,5588.426047,140,50,50
11.55008,7.27764,Nigeria,Tamassa,2015,NK,6999.125683,140,50,50
11.55008,7.27764,Nigeria,Tamassa,2015,NP,7765.311734,140,50,50
11.55008,7.27764,Nigeria,Tamassa,2015,NPK,8083.376006,140,50,50
11.55008,7.27764,Nigeria,Tamassa,2015,NPK+,5753.648533,140,50,50
11.19444,8.14108,Nigeria,Tamassa,2015,Control,2450.231028,140,50,50
11.19444,8.14108,Nigeria,Tamassa,2015,PK,5198.566109,140,50,50
11.19444,8.14108,Nigeria,Tamassa,2015,NK,3197.239481,140,50,50
11.19444,8.14108,Nigeria,Tamassa,2015,NP,5151.273494,140,50,50
11.19444,8.14108,Nigeria,Tamassa,2015,NPK,3492.331571,140,50,50
11.19444,8.14108,Nigeria,Tamassa,2015,NPK+,4991.498039,140,50,50
11.14138,8.23223,Nigeria,Tamassa,2015,Control,3311.936855,140,50,50
11.14138,8.23223,Nigeria,Tamassa,2015,PK,1743.174935,140,50,50
11.14138,8.23223,Nigeria,Tamassa,2015,NK,4945.345205,140,50,50
11.14138,8.23223,Nigeria,Tamassa,2015,NP,4445.226626,140,50,50
11.14138,8.23223,Nigeria,Tamassa,2015,NPK,6283.876802,140,50,50
11.14138,8.23223,Nigeria,Tamassa,2015,NPK+,5792.401731,140,50,50
11.14053,8.23195,Nigeria,Tamassa,2015,Control,2263.51604,140,50,50
11.14053,8.23195,Nigeria,Tamassa,2015,PK,2941.214094,140,50,50
11.14053,8.23195,Nigeria,Tamassa,2015,NK,4641.079127,140,50,50
11.14053,8.23195,Nigeria,Tamassa,2015,NP,3976.10088,140,50,50
11.14053,8.23195,Nigeria,Tamassa,2015,NPK,5497.729382,140,50,50
11.14053,8.23195,Nigeria,Tamassa,2015,NPK+,5244.781891,140,50,50
11.14067,8.23935,Nigeria,Tamassa,2015,Control,3244.596825,140,50,50
11.14067,8.23935,Nigeria,Tamassa,2015,PK,4537.856245,140,50,50
11.14067,8.23935,Nigeria,Tamassa,2015,NK,1030.526683,140,50,50
11.14067,8.23935,Nigeria,Tamassa,2015,NP,3579.455663,140,50,50
11.14067,8.23935,Nigeria,Tamassa,2015,NPK,1430.494254,140,50,50
11.14067,8.23935,Nigeria,Tamassa,2015,NPK+,2424.209021,140,50,50
11.14018,8.23509,Nigeria,Tamassa,2015,Control,3883.382443,140,50,50
11.14018,8.23509,Nigeria,Tamassa,2015,PK,4593.984191,140,50,50
11.14018,8.23509,Nigeria,Tamassa,2015,NK,7597.83438,140,50,50
11.14018,8.23509,Nigeria,Tamassa,2015,NP,5622.996268,140,50,50
11.14018,8.23509,Nigeria,Tamassa,2015,NPK,6529.189238,140,50,50
11.14018,8.23509,Nigeria,Tamassa,2015,NPK+,7514.395799,140,50,50
11.13414,8.23159,Nigeria,Tamassa,2015,Control,1866.677675,140,50,50
11.13414,8.23159,Nigeria,Tamassa,2015,PK,1803.02521,140,50,50
11.13414,8.23159,Nigeria,Tamassa,2015,NK,2039.717647,140,50,50
11.13414,8.23159,Nigeria,Tamassa,2015,NP,4592.740705,140,50,50
11.13414,8.23159,Nigeria,Tamassa,2015,NPK,5891.460987,140,50,50
11.13414,8.23159,Nigeria,Tamassa,2015,NPK+,5214.775877,140,50,50
11.12717,8.23679,Nigeria,Tamassa,2015,Control,3570.193752,140,50,50
11.12717,8.23679,Nigeria,Tamassa,2015,PK,6513.570526,140,50,50
11.12717,8.23679,Nigeria,Tamassa,2015,NK,1963.049622,140,50,50
11.12717,8.23679,Nigeria,Tamassa,2015,NP,5780.158687,140,50,50
11.12717,8.23679,Nigeria,Tamassa,2015,NPK,4405.824077,140,50,50
11.12717,8.23679,Nigeria,Tamassa,2015,NPK+,2404.483538,140,50,50
11.12285,8.23421,Nigeria,Tamassa,2015,Control,2742.408486,140,50,50
11.12285,8.23421,Nigeria,Tamassa,2015,PK,3042.409679,140,50,50
11.12285,8.23421,Nigeria,Tamassa,2015,NK,5617.266201,140,50,50
11.12285,8.23421,Nigeria,Tamassa,2015,NP,8672.986738,140,50,50
11.12285,8.23421,Nigeria,Tamassa,2015,NPK,9067.248644,140,50,50
11.12285,8.23421,Nigeria,Tamassa,2015,NPK+,6952.078554,140,50,50
11.12777,8.23931,Nigeria,Tamassa,2015,Control,1625.844065,140,50,50
11.12777,8.23931,Nigeria,Tamassa,2015,PK,1702.824507,140,50,50
11.12777,8.23931,Nigeria,Tamassa,2015,NK,3732.107549,140,50,50
11.12777,8.23931,Nigeria,Tamassa,2015,NP,1728.368368,140,50,50
11.12777,8.23931,Nigeria,Tamassa,2015,NPK,5691.875168,140,50,50
11.12777,8.23931,Nigeria,Tamassa,2015,NPK+,5353.261058,140,50,50
11.13942,8.23532,Nigeria,Tamassa,2015,Control,1083.142251,140,50,50
11.13942,8.23532,Nigeria,Tamassa,2015,PK,1021.86112,140,50,50
11.13942,8.23532,Nigeria,Tamassa,2015,NK,981.3755656,140,50,50
11.13942,8.23532,Nigeria,Tamassa,2015,NP,1497.184082,140,50,50
11.13942,8.23532,Nigeria,Tamassa,2015,NPK,2094.432959,140,50,50
11.13942,8.23532,Nigeria,Tamassa,2015,NPK+,3053.114792,140,50,50
11.00855,7.91857,Nigeria,Tamassa,2015,Control,1617.476895,140,50,50
11.00855,7.91857,Nigeria,Tamassa,2015,PK,1501.999003,140,50,50
11.00855,7.91857,Nigeria,Tamassa,2015,NK,1445.104941,140,50,50
11.00855,7.91857,Nigeria,Tamassa,2015,NP,1574.681239,140,50,50
11.00855,7.91857,Nigeria,Tamassa,2015,NPK,2343.454656,140,50,50
11.00855,7.91857,Nigeria,Tamassa,2015,NPK+,3028.810842,140,50,50
11.01100,7.90709,Nigeria,Tamassa,2015,Control,3961.130075,140,50,50
11.01100,7.90709,Nigeria,Tamassa,2015,PK,5181.976199,140,50,50
11.01100,7.90709,Nigeria,Tamassa,2015,NK,5658.577406,140,50,50
11.01100,7.90709,Nigeria,Tamassa,2015,NP,5961.685072,140,50,50
11.01100,7.90709,Nigeria,Tamassa,2015,NPK,6686.209524,140,50,50
11.01100,7.90709,Nigeria,Tamassa,2015,NPK+,4323.695884,140,50,50
11.01180,7.89551,Nigeria,Tamassa,2015,Control,4344.053773,140,50,50
11.01180,7.89551,Nigeria,Tamassa,2015,PK,5109.579455,140,50,50
11.01180,7.89551,Nigeria,Tamassa,2015,NK,3464.005647,140,50,50
11.01180,7.89551,Nigeria,Tamassa,2015,NP,7033.107281,140,50,50
11.01180,7.89551,Nigeria,Tamassa,2015,NPK,4428.831373,140,50,50
11.01180,7.89551,Nigeria,Tamassa,2015,NPK+,7115.544621,140,50,50
11.01435,7.89514,Nigeria,Tamassa,2015,Control,263.1246047,140,50,50
11.01435,7.89514,Nigeria,Tamassa,2015,PK,975.0243752,140,50,50
11.01435,7.89514,Nigeria,Tamassa,2015,NK,NA,140,50,50
11.01435,7.89514,Nigeria,Tamassa,2015,NP,4884.229356,140,50,50
11.01435,7.89514,Nigeria,Tamassa,2015,NPK,2222.086733,140,50,50
11.01435,7.89514,Nigeria,Tamassa,2015,NPK+,7088.201604,140,50,50
11.01557,7.89849,Nigeria,Tamassa,2015,Control,2535.980736,140,50,50
11.01557,7.89849,Nigeria,Tamassa,2015,PK,4654.760527,140,50,50
11.01557,7.89849,Nigeria,Tamassa,2015,NK,2916.487639,140,50,50
11.01557,7.89849,Nigeria,Tamassa,2015,NP,4014.513725,140,50,50
11.01557,7.89849,Nigeria,Tamassa,2015,NPK,5896.219725,140,50,50
11.01557,7.89849,Nigeria,Tamassa,2015,NPK+,6084.78937,140,50,50
11.01571,7.88112,Nigeria,Tamassa,2015,Control,3650.547976,140,50,50
11.01571,7.88112,Nigeria,Tamassa,2015,PK,5954.272402,140,50,50
11.01571,7.88112,Nigeria,Tamassa,2015,NK,3468.394816,140,50,50
11.01571,7.88112,Nigeria,Tamassa,2015,NP,5770.421431,140,50,50
11.01571,7.88112,Nigeria,Tamassa,2015,NPK,5385.856034,140,50,50
11.01571,7.88112,Nigeria,Tamassa,2015,NPK+,7620.154047,140,50,50
11.01717,7.87684,Nigeria,Tamassa,2015,Control,3737.0444,140,50,50
11.01717,7.87684,Nigeria,Tamassa,2015,PK,3055.809037,140,50,50
11.01717,7.87684,Nigeria,Tamassa,2015,NK,2912.193864,140,50,50
11.01717,7.87684,Nigeria,Tamassa,2015,NP,6829.078063,140,50,50
11.01717,7.87684,Nigeria,Tamassa,2015,NPK,6007.204316,140,50,50
11.01717,7.87684,Nigeria,Tamassa,2015,NPK+,4919.243781,140,50,50
11.04658,7.87486,Nigeria,Tamassa,2015,Control,821.0770505,140,50,50
11.04658,7.87486,Nigeria,Tamassa,2015,PK,402.2421053,140,50,50
11.04658,7.87486,Nigeria,Tamassa,2015,NK,2166.615091,140,50,50
11.04658,7.87486,Nigeria,Tamassa,2015,NP,5519.619584,140,50,50
11.04658,7.87486,Nigeria,Tamassa,2015,NPK,10551.66941,140,50,50
11.04658,7.87486,Nigeria,Tamassa,2015,NPK+,6156,140,50,50
11.05197,7.85280,Nigeria,Tamassa,2015,Control,5660.376626,140,50,50
11.05197,7.85280,Nigeria,Tamassa,2015,PK,4115.832766,140,50,50
11.05197,7.85280,Nigeria,Tamassa,2015,NK,4412.080562,140,50,50
11.05197,7.85280,Nigeria,Tamassa,2015,NP,9174.648177,140,50,50
11.05197,7.85280,Nigeria,Tamassa,2015,NPK,7046.666667,140,50,50
11.05197,7.85280,Nigeria,Tamassa,2015,NPK+,6290.268847,140,50,50
11.05500,7.84558,Nigeria,Tamassa,2015,Control,1972.446971,140,50,50
11.05500,7.84558,Nigeria,Tamassa,2015,PK,2685.482892,140,50,50
11.05500,7.84558,Nigeria,Tamassa,2015,NK,3391.575356,140,50,50
11.05500,7.84558,Nigeria,Tamassa,2015,NP,5660.737806,140,50,50
11.05500,7.84558,Nigeria,Tamassa,2015,NPK,5213.484986,140,50,50
11.05500,7.84558,Nigeria,Tamassa,2015,NPK+,6660.00541,140,50,50
11.31994,7.99636,Nigeria,Tamassa,2015,Control,2339.855564,140,50,50
11.31994,7.99636,Nigeria,Tamassa,2015,PK,1762.073334,140,50,50
11.31994,7.99636,Nigeria,Tamassa,2015,NK,4441.392238,140,50,50
11.31994,7.99636,Nigeria,Tamassa,2015,NP,9383.250377,140,50,50
11.31994,7.99636,Nigeria,Tamassa,2015,NPK,7379.576471,140,50,50
11.31994,7.99636,Nigeria,Tamassa,2015,NPK+,4103.80462,140,50,50
11.45278,7.92364,Nigeria,Tamassa,2015,Control,3814.74645,140,50,50
11.45278,7.92364,Nigeria,Tamassa,2015,PK,3597.797591,140,50,50
11.45278,7.92364,Nigeria,Tamassa,2015,NK,9238.67478,140,50,50
11.45278,7.92364,Nigeria,Tamassa,2015,NP,8128.261738,140,50,50
11.45278,7.92364,Nigeria,Tamassa,2015,NPK,11135.76556,140,50,50
11.45278,7.92364,Nigeria,Tamassa,2015,NPK+,8527.471018,140,50,50
11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50
11.32161,7.95611,Nigeria,Tamassa,2015,Control,215.301807,140,50,50
11.32161,7.95611,Nigeria,Tamassa,2015,PK,184.6612063,140,50,50
11.32161,7.95611,Nigeria,Tamassa,2015,NK,844.389007,140,50,50
11.32161,7.95611,Nigeria,Tamassa,2015,NP,4946.313826,140,50,50
11.32161,7.95611,Nigeria,Tamassa,2015,NPK,3842.986202,140,50,50
11.32161,7.95611,Nigeria,Tamassa,2015,NPK+,5184.654731,140,50,50
11.31616,7.96033,Nigeria,Tamassa,2015,Control,2399.210041,140,50,50
11.31616,7.96033,Nigeria,Tamassa,2015,PK,2994.041856,140,50,50
11.31616,7.96033,Nigeria,Tamassa,2015,NK,4392.294011,140,50,50
11.31616,7.96033,Nigeria,Tamassa,2015,NP,4132.313725,140,50,50
11.31616,7.96033,Nigeria,Tamassa,2015,NPK,4535.873016,140,50,50
11.31616,7.96033,Nigeria,Tamassa,2015,NPK+,5311.72202,140,50,50
11.31644,7.96478,Nigeria,Tamassa,2015,Control,NA,140,50,50
11.31644,7.96478,Nigeria,Tamassa,2015,PK,1425.87201,140,50,50
11.31644,7.96478,Nigeria,Tamassa,2015,NK,501.7117958,140,50,50
11.31644,7.96478,Nigeria,Tamassa,2015,NP,3319.728252,140,50,50
11.31644,7.96478,Nigeria,Tamassa,2015,NPK,4198.37661,140,50,50
11.31644,7.96478,Nigeria,Tamassa,2015,NPK+,2189.351374,140,50,50
11.32039,7.98585,Nigeria,Tamassa,2015,Control,2782.271097,140,50,50
11.32039,7.98585,Nigeria,Tamassa,2015,PK,3797.36039,140,50,50
11.32039,7.98585,Nigeria,Tamassa,2015,NK,9565.44309,140,50,50
11.32039,7.98585,Nigeria,Tamassa,2015,NP,7448.567395,140,50,50
11.32039,7.98585,Nigeria,Tamassa,2015,NPK,8018.330827,140,50,50
11.32039,7.98585,Nigeria,Tamassa,2015,NPK+,9127.188287,140,50,50
11.31147,7.98358,Nigeria,Tamassa,2015,Control,2847.92176,140,50,50
11.31147,7.98358,Nigeria,Tamassa,2015,PK,4110.033253,140,50,50
11.31147,7.98358,Nigeria,Tamassa,2015,NK,3292.001294,140,50,50
11.31147,7.98358,Nigeria,Tamassa,2015,NP,4987.048138,140,50,50
11.31147,7.98358,Nigeria,Tamassa,2015,NPK,6211.626767,140,50,50
11.31147,7.98358,Nigeria,Tamassa,2015,NPK+,8237.679334,140,50,50
11.32000,7.99560,Nigeria,Tamassa,2015,Control,2527.536536,140,50,50
11.32000,7.99560,Nigeria,Tamassa,2015,PK,4678.802428,140,50,50
11.32000,7.99560,Nigeria,Tamassa,2015,NK,7580.391704,140,50,50
11.32000,7.99560,Nigeria,Tamassa,2015,NP,7030.40724,140,50,50
11.32000,7.99560,Nigeria,Tamassa,2015,NPK,8361.797966,140,50,50
11.32000,7.99560,Nigeria,Tamassa,2015,NPK+,7945.484012,140,50,50
11.39340,7.90139,Nigeria,Tamassa,2015,Control,1920.925075,140,50,50
11.39340,7.90139,Nigeria,Tamassa,2015,PK,923.7472767,140,50,50
11.39340,7.90139,Nigeria,Tamassa,2015,NK,1243.71513,140,50,50
11.39340,7.90139,Nigeria,Tamassa,2015,NP,4855.692696,140,50,50
11.39340,7.90139,Nigeria,Tamassa,2015,NPK,3916.864405,140,50,50
11.39340,7.90139,Nigeria,Tamassa,2015,NPK+,4304.18018,140,50,50
11.24825,8.37213,Nigeria,Tamassa,2015,Control,811.7757526,140,50,50
11.24825,8.37213,Nigeria,Tamassa,2015,PK,482.6546003,140,50,50
11.24825,8.37213,Nigeria,Tamassa,2015,NK,1920.961749,140,50,50
11.24825,8.37213,Nigeria,Tamassa,2015,NP,3041.353801,140,50,50
11.24825,8.37213,Nigeria,Tamassa,2015,NPK,2142.865762,140,50,50
11.24825,8.37213,Nigeria,Tamassa,2015,NPK+,2674.587408,140,50,50
11.24925,8.37048,Nigeria,Tamassa,2015,Control,705.5111848,140,50,50
11.24925,8.37048,Nigeria,Tamassa,2015,PK,875.7781513,140,50,50
11.24925,8.37048,Nigeria,Tamassa,2015,NK,3291.935201,140,50,50
11.24925,8.37048,Nigeria,Tamassa,2015,NP,3224.263352,140,50,50
11.24925,8.37048,Nigeria,Tamassa,2015,NPK,4287.119826,140,50,50
11.24925,8.37048,Nigeria,Tamassa,2015,NPK+,2251.119265,140,50,50
11.28334,8.36618,Nigeria,Tamassa,2015,Control,1443.718228,140,50,50
11.28334,8.36618,Nigeria,Tamassa,2015,PK,2496.149942,140,50,50
11.28334,8.36618,Nigeria,Tamassa,2015,NK,3074.659459,140,50,50
11.28334,8.36618,Nigeria,Tamassa,2015,NP,4592.828441,140,50,50
11.28334,8.36618,Nigeria,Tamassa,2015,NPK,4914.272614,140,50,50
11.28334,8.36618,Nigeria,Tamassa,2015,NPK+,4126.678386,140,50,50
11.29094,8.37420,Nigeria,Tamassa,2015,Control,NA,140,50,50
11.29094,8.37420,Nigeria,Tamassa,2015,PK,NA,140,50,50
11.29094,8.37420,Nigeria,Tamassa,2015,NK,412.347311,140,50,50
11.29094,8.37420,Nigeria,Tamassa,2015,NP,753.2858326,140,50,50
11.29094,8.37420,Nigeria,Tamassa,2015,NPK,647.3657289,140,50,50
11.29094,8.37420,Nigeria,Tamassa,2015,NPK+,383.359663,140,50,50
11.27799,8.37718,Nigeria,Tamassa,2015,Control,1591.311212,140,50,50
11.27799,8.37718,Nigeria,Tamassa,2015,PK,880.8426813,140,50,50
11.27799,8.37718,Nigeria,Tamassa,2015,NK,1969.239598,140,50,50
11.27799,8.37718,Nigeria,Tamassa,2015,NP,2687.609535,140,50,50
11.27799,8.37718,Nigeria,Tamassa,2015,NPK,4000.743631,140,50,50
11.27799,8.37718,Nigeria,Tamassa,2015,NPK+,2844.256282,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,Control,32.49673203,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,PK,286.9226035,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,NK,258.0392157,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,NP,1934.273504,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,NPK,3727.354474,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3683.498039,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,Control,2459.766013,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,PK,1397.490196,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,NK,2081.396825,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,NP,4305.18346,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,NPK,4648.568984,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,7648.735294,140,50,50
11.62875,7.13451,Nigeria,Tamassa,2016,Control,1441.95207,140,50,50
