state,LGA,aez,latitude,longitude,country,source,year,treatment,grain_yield_kgha,N,P,K,planting_date,harvest_date
Katsina,Bakori,Northern Guinea Savanna,11.75527,7.37697,Nigeria,Tamassa,2016,NK,6313.406737,140,50,50,18/06/2016,42648
Katsina,Bakori,Northern Guinea Savanna,11.75527,7.37697,Nigeria,Tamassa,2016,NP,8141.357252,140,50,50,18/06/2016,42648
Katsina,Bakori,Northern Guinea Savanna,11.75527,7.37697,Nigeria,Tamassa,2016,NPK,9100.481642,140,50,50,18/06/2016,42648
Katsina,Bakori,Northern Guinea Savanna,11.75527,7.37697,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,7611.105882,140,50,50,18/06/2016,42648
Katsina,Bakori,Northern Guinea Savanna,11.57618,7.45716,Nigeria,Tamassa,2016,Control,2959.215686,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.57618,7.45716,Nigeria,Tamassa,2016,PK,3734.683544,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.57618,7.45716,Nigeria,Tamassa,2016,NK,2549.640239,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.57618,7.45716,Nigeria,Tamassa,2016,NP,4138.666667,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.57618,7.45716,Nigeria,Tamassa,2016,NPK,5336.127731,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.57618,7.45716,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5605.863548,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.54272,7.36464,Nigeria,Tamassa,2016,Control,1606.747475,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.54272,7.36464,Nigeria,Tamassa,2016,PK,3199.479675,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.54272,7.36464,Nigeria,Tamassa,2016,NK,4250.752034,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.54272,7.36464,Nigeria,Tamassa,2016,NP,5448.052288,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.54272,7.36464,Nigeria,Tamassa,2016,NPK,3824.879121,140,50,50,18/06/2016,42649
Katsina,Faskari,Northern Guinea Savanna,11.54272,7.36464,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,6152.374728,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.6201,7.45143,Nigeria,Tamassa,2016,Control,2859.639015,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.6201,7.45143,Nigeria,Tamassa,2016,PK,3675.658039,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.6201,7.45143,Nigeria,Tamassa,2016,NK,7443.24183,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.6201,7.45143,Nigeria,Tamassa,2016,NP,6887.993725,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.6201,7.45143,Nigeria,Tamassa,2016,NPK,8757.575758,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.6201,7.45143,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,7592.279412,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.53085,7.36067,Nigeria,Tamassa,2016,Control,3317.682495,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.53085,7.36067,Nigeria,Tamassa,2016,PK,1574.308123,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.53085,7.36067,Nigeria,Tamassa,2016,NK,4298.629127,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.53085,7.36067,Nigeria,Tamassa,2016,NP,6136.345667,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.53085,7.36067,Nigeria,Tamassa,2016,NPK,6371.806204,140,50,50,18/06/2016,42649
Katsina,Bakori,Northern Guinea Savanna,11.53085,7.36067,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4553.15508,140,50,50,18/06/2016,42649
Kaduna,Giwa,Northern Guinea Savanna,11.28899,7.41883,Nigeria,Tamassa,2016,Control,2222.478992,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28899,7.41883,Nigeria,Tamassa,2016,PK,2310.709677,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28899,7.41883,Nigeria,Tamassa,2016,NK,2280.985572,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28899,7.41883,Nigeria,Tamassa,2016,NP,4531.295612,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28899,7.41883,Nigeria,Tamassa,2016,NPK,3058.743873,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28899,7.41883,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,6066.232026,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28962,7.41594,Nigeria,Tamassa,2016,Control,480.1407743,140,50,50,13/06/2016,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28962,7.41594,Nigeria,Tamassa,2016,PK,654.811463,140,50,50,13/06/2016,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28962,7.41594,Nigeria,Tamassa,2016,NK,1407.058824,140,50,50,13/06/2016,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28962,7.41594,Nigeria,Tamassa,2016,NP,2696.767542,140,50,50,13/06/2016,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28962,7.41594,Nigeria,Tamassa,2016,NPK,5776.941176,140,50,50,13/06/2016,42645
Kaduna,Giwa,Northern Guinea Savanna,11.28962,7.41594,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3105.95207,140,50,50,13/06/2016,42645
Kaduna,Giwa,Northern Guinea Savanna,11.29636,7.40918,Nigeria,Tamassa,2016,Control,1643.41989,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.29636,7.40918,Nigeria,Tamassa,2016,PK,1961.975837,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.29636,7.40918,Nigeria,Tamassa,2016,NK,1617.140523,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.29636,7.40918,Nigeria,Tamassa,2016,NP,4466.450478,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.29636,7.40918,Nigeria,Tamassa,2016,NPK,4118.431373,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.29636,7.40918,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,6575.083922,140,50,50,42710,42645
Kaduna,Giwa,Northern Guinea Savanna,11.33448,7.38633,Nigeria,Tamassa,2016,Control,3049.763889,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.33448,7.38633,Nigeria,Tamassa,2016,PK,4775.884804,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.33448,7.38633,Nigeria,Tamassa,2016,NK,2132.705882,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.33448,7.38633,Nigeria,Tamassa,2016,NP,7134.76011,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.33448,7.38633,Nigeria,Tamassa,2016,NPK,5339.253813,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.33448,7.38633,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5077.245927,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24194,7.29623,Nigeria,Tamassa,2016,Control,3857.977528,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24194,7.29623,Nigeria,Tamassa,2016,PK,2798.252101,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24194,7.29623,Nigeria,Tamassa,2016,NK,5200.287346,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24194,7.29623,Nigeria,Tamassa,2016,NP,8165.350524,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24194,7.29623,Nigeria,Tamassa,2016,NPK,4814.408263,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24194,7.29623,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5902.61915,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24248,7.29168,Nigeria,Tamassa,2016,Control,2411.407708,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24248,7.29168,Nigeria,Tamassa,2016,PK,4352.240624,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24248,7.29168,Nigeria,Tamassa,2016,NK,4247.89916,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24248,7.29168,Nigeria,Tamassa,2016,NP,6087.836066,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24248,7.29168,Nigeria,Tamassa,2016,NPK,6835.710042,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24248,7.29168,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5409.034278,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.25114,7.26777,Nigeria,Tamassa,2016,Control,2247.279919,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.25114,7.26777,Nigeria,Tamassa,2016,PK,2949.10449,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.25114,7.26777,Nigeria,Tamassa,2016,NK,1445.483193,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.25114,7.26777,Nigeria,Tamassa,2016,NP,4707.416122,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.25114,7.26777,Nigeria,Tamassa,2016,NPK,4599.980749,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.25114,7.26777,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5038.671024,140,50,50,42710,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24581,7.27914,Nigeria,Tamassa,2016,Control,354.4836601,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24581,7.27914,Nigeria,Tamassa,2016,PK,1900.144662,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24581,7.27914,Nigeria,Tamassa,2016,NK,341.47664,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24581,7.27914,Nigeria,Tamassa,2016,NP,3762.758621,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24581,7.27914,Nigeria,Tamassa,2016,NPK,3301.34324,140,50,50,13/06/2016,42644
Kaduna,Giwa,Northern Guinea Savanna,11.24581,7.27914,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4091.470945,140,50,50,13/06/2016,42644
Kaduna,Makarfi,Northern Guinea Savanna,11.45124,7.91658,Nigeria,Tamassa,2016,Control,1153.694118,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.45124,7.91658,Nigeria,Tamassa,2016,PK,2519.338235,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.45124,7.91658,Nigeria,Tamassa,2016,NK,5896.939836,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.45124,7.91658,Nigeria,Tamassa,2016,NP,6012.256996,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.45124,7.91658,Nigeria,Tamassa,2016,NPK,5562.259705,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.45124,7.91658,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,10923.80503,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.3862,7.9185,Nigeria,Tamassa,2016,Control,1239.970588,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.3862,7.9185,Nigeria,Tamassa,2016,PK,2281.866422,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.3862,7.9185,Nigeria,Tamassa,2016,NK,1867.611623,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.3862,7.9185,Nigeria,Tamassa,2016,NP,3689.486859,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.3862,7.9185,Nigeria,Tamassa,2016,NPK,1098.080882,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.3862,7.9185,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4115.704772,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.39477,7.92542,Nigeria,Tamassa,2016,Control,5480.722799,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.39477,7.92542,Nigeria,Tamassa,2016,PK,5384.369748,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.39477,7.92542,Nigeria,Tamassa,2016,NK,3767.320261,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.39477,7.92542,Nigeria,Tamassa,2016,NP,4745.866667,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.39477,7.92542,Nigeria,Tamassa,2016,NPK,4111.669316,140,50,50,23/06/2016,42643
Kaduna,Makarfi,Northern Guinea Savanna,11.39477,7.92542,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5290.6546,140,50,50,23/06/2016,42643
Kaduna,Soba,Northern Guinea Savanna,11.01071,7.90639,Nigeria,Tamassa,2016,Control,3072.679739,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01071,7.90639,Nigeria,Tamassa,2016,PK,1487.884754,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01071,7.90639,Nigeria,Tamassa,2016,NK,3167.233115,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01071,7.90639,Nigeria,Tamassa,2016,NP,3971.011765,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01071,7.90639,Nigeria,Tamassa,2016,NPK,4096.146202,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01071,7.90639,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4364.349762,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01584,7.89873,Nigeria,Tamassa,2016,Control,0,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01584,7.89873,Nigeria,Tamassa,2016,PK,190.0414313,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01584,7.89873,Nigeria,Tamassa,2016,NK,0,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01584,7.89873,Nigeria,Tamassa,2016,NP,1717.398242,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01584,7.89873,Nigeria,Tamassa,2016,NPK,3004.96479,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01584,7.89873,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3570.094609,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0222,7.90644,Nigeria,Tamassa,2016,Control,2504.393294,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0222,7.90644,Nigeria,Tamassa,2016,PK,3749.072642,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0222,7.90644,Nigeria,Tamassa,2016,NK,2699.557242,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0222,7.90644,Nigeria,Tamassa,2016,NP,4709.859944,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0222,7.90644,Nigeria,Tamassa,2016,NPK,3598.279412,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0222,7.90644,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5043.607843,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0158,7.87852,Nigeria,Tamassa,2016,Control,1359.915665,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0158,7.87852,Nigeria,Tamassa,2016,PK,3485.04902,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0158,7.87852,Nigeria,Tamassa,2016,NK,3036.470588,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0158,7.87852,Nigeria,Tamassa,2016,NP,5125.129592,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0158,7.87852,Nigeria,Tamassa,2016,NPK,6326.171357,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.0158,7.87852,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4097.222222,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01627,7.88098,Nigeria,Tamassa,2016,Control,1921.761491,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01627,7.88098,Nigeria,Tamassa,2016,PK,2198.823529,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01627,7.88098,Nigeria,Tamassa,2016,NK,2378.425027,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01627,7.88098,Nigeria,Tamassa,2016,NP,5056.155718,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01627,7.88098,Nigeria,Tamassa,2016,NPK,3893.545389,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01627,7.88098,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5977.008403,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01925,7.87734,Nigeria,Tamassa,2016,Control,3537.593609,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01925,7.87734,Nigeria,Tamassa,2016,PK,2897.858586,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01925,7.87734,Nigeria,Tamassa,2016,NK,4320.694486,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01925,7.87734,Nigeria,Tamassa,2016,NP,6219.985086,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01925,7.87734,Nigeria,Tamassa,2016,NPK,6342.747218,140,50,50,26/06/2016,42655
Kaduna,Soba,Northern Guinea Savanna,11.01925,7.87734,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,8298.984289,140,50,50,26/06/2016,42655
Kaduna,Kauru,Northern Guinea Savanna,10.59355,8.18953,Nigeria,Tamassa,2016,Control,1648.887456,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.59355,8.18953,Nigeria,Tamassa,2016,PK,2443.979666,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.59355,8.18953,Nigeria,Tamassa,2016,NK,1794.446772,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.59355,8.18953,Nigeria,Tamassa,2016,NP,6530.676559,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.59355,8.18953,Nigeria,Tamassa,2016,NPK,6407.913094,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.59355,8.18953,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4623.202614,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56343,8.18741,Nigeria,Tamassa,2016,Control,475.8030501,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56343,8.18741,Nigeria,Tamassa,2016,PK,195.9738562,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56343,8.18741,Nigeria,Tamassa,2016,NK,966.5368984,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56343,8.18741,Nigeria,Tamassa,2016,NP,4156.891009,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56343,8.18741,Nigeria,Tamassa,2016,NPK,3664.256161,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56343,8.18741,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3651.111111,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56473,8.18058,Nigeria,Tamassa,2016,Control,222.8235294,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56473,8.18058,Nigeria,Tamassa,2016,PK,294.9019608,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56473,8.18058,Nigeria,Tamassa,2016,NK,636.251806,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56473,8.18058,Nigeria,Tamassa,2016,NP,4685.12605,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56473,8.18058,Nigeria,Tamassa,2016,NPK,2787.203137,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.56473,8.18058,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3637.124183,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.57152,8.17729,Nigeria,Tamassa,2016,Control,3249.819608,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.57152,8.17729,Nigeria,Tamassa,2016,PK,1265.044319,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.57152,8.17729,Nigeria,Tamassa,2016,NK,4770.165414,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.57152,8.17729,Nigeria,Tamassa,2016,NP,3645.120559,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.57152,8.17729,Nigeria,Tamassa,2016,NPK,6593.357343,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.57152,8.17729,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,6613.559802,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.54874,8.13038,Nigeria,Tamassa,2016,Control,102.1699346,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.54874,8.13038,Nigeria,Tamassa,2016,PK,993.6651584,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.54874,8.13038,Nigeria,Tamassa,2016,NK,299.220915,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.54874,8.13038,Nigeria,Tamassa,2016,NP,2258.332481,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.54874,8.13038,Nigeria,Tamassa,2016,NPK,2776.302941,140,50,50,27/06/2016,42654
Kaduna,Kauru,Northern Guinea Savanna,10.54874,8.13038,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5183.51104,140,50,50,27/06/2016,42654
Kano,Doguwa,Northern Guinea Savanna,10.72944,8.57747,Nigeria,Tamassa,2016,Control,2316.726343,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.72944,8.57747,Nigeria,Tamassa,2016,PK,1882.849215,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.72944,8.57747,Nigeria,Tamassa,2016,NK,980.8104575,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.72944,8.57747,Nigeria,Tamassa,2016,NP,4407.100293,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.72944,8.57747,Nigeria,Tamassa,2016,NPK,4031.604938,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.72944,8.57747,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3857.084746,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.75062,8.58097,Nigeria,Tamassa,2016,Control,2968.582869,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.75062,8.58097,Nigeria,Tamassa,2016,PK,3887.058824,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.75062,8.58097,Nigeria,Tamassa,2016,NK,3903.194444,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.75062,8.58097,Nigeria,Tamassa,2016,NP,5131.407777,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.75062,8.58097,Nigeria,Tamassa,2016,NPK,5008.472747,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.75062,8.58097,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4988.964821,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77884,8.60706,Nigeria,Tamassa,2016,Control,959.2299465,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77884,8.60706,Nigeria,Tamassa,2016,PK,1513.625207,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77884,8.60706,Nigeria,Tamassa,2016,NK,2532.920537,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77884,8.60706,Nigeria,Tamassa,2016,NP,4259.893791,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77884,8.60706,Nigeria,Tamassa,2016,NPK,3568.376471,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77884,8.60706,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4140.817547,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77832,8.58362,Nigeria,Tamassa,2016,Control,1470.037348,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77832,8.58362,Nigeria,Tamassa,2016,PK,2247.348416,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77832,8.58362,Nigeria,Tamassa,2016,NK,807.1910804,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77832,8.58362,Nigeria,Tamassa,2016,NP,3310.14239,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77832,8.58362,Nigeria,Tamassa,2016,NPK,3730.296471,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.77832,8.58362,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4464.683761,140,50,50,21/06/2016,42653
Kano,Doguwa,Northern Guinea Savanna,10.79184,8.58405,Nigeria,Tamassa,2016,Control,1139.354839,140,50,50,21/06/2016,42653
